text,coder,tweet,topics,Arts & Culture,Business & Entrepreneurs,Celebrity & Pop Culture,Diaries & Daily Life,Family,Fashion & Style,"Film, TV & Video",Fitness & Health,Food & Dining,Learning & Educational,News & Social Concern,Relationships,Science & Technology,Youth & Student Life,Music,Gaming,Sports,Travel & Adventure,Other Hobbies,id
"石原元都知事 お亡くなりになられたのか、、、
ご冥福をお祈りいたします。。。",650f1e26c33ec6cd72b684d4,"石原元都知事 お亡くなりになられたのか、、、
ご冥福をお祈りいたします。。。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'社会'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1488376562630406144
"石原元都知事 お亡くなりになられたのか、、、
ご冥福をお祈りいたします。。。",650e52bbe4fc4b222efe2533,"石原元都知事 お亡くなりになられたのか、、、
ご冥福をお祈りいたします。。。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'社会'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1488376562630406144
"石原元都知事 お亡くなりになられたのか、、、
ご冥福をお祈りいたします。。。",608254e72addda3937fd934b,"石原元都知事 お亡くなりになられたのか、、、
ご冥福をお祈りいたします。。。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'社会'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1488376562630406144
"石原元都知事 お亡くなりになられたのか、、、
ご冥福をお祈りいたします。。。",6266d1937cec5e7a57883e76,"石原元都知事 お亡くなりになられたのか、、、
ご冥福をお祈りいたします。。。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'その他', '人間関係'})",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1488376562630406144
礼のとき足がちゃんとしてないとやり直される #柔道あるある,6097e36e99d6c893daf55676,"礼のとき足がちゃんとしてないとやり直される #柔道あるある - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'スポーツ'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1498553621583052800
礼のとき足がちゃんとしてないとやり直される #柔道あるある,64fc9dfe75e6c4bb034e5bc9,"礼のとき足がちゃんとしてないとやり直される #柔道あるある - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'スポーツ'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1498553621583052800
礼のとき足がちゃんとしてないとやり直される #柔道あるある,6501ec1747921df1c19226fd,"礼のとき足がちゃんとしてないとやり直される #柔道あるある - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'スポーツ'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1498553621583052800
礼のとき足がちゃんとしてないとやり直される #柔道あるある,64545cf5a05a75d2466364ee,"礼のとき足がちゃんとしてないとやり直される #柔道あるある - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'スポーツ'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1498553621583052800
礼のとき足がちゃんとしてないとやり直される #柔道あるある,6266d1937cec5e7a57883e76,"礼のとき足がちゃんとしてないとやり直される #柔道あるある - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'アート&カルチャー', '日常', '教育関連'})",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1498553621583052800
神様🙏🏻かいくんとしばさんにいい席をお恵みください🙏🏻お願いします,56ddac2e6893b5000de993bf,"神様🙏🏻かいくんとしばさんにいい席をお恵みください🙏🏻お願いします - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'アート&カルチャー', 'その他', '芸能'})",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1529416987830456320
神様🙏🏻かいくんとしばさんにいい席をお恵みください🙏🏻お願いします,5fe508e86079e12a8a3b2427,"神様🙏🏻かいくんとしばさんにいい席をお恵みください🙏🏻お願いします - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'アート&カルチャー', 'スポーツ'})",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1529416987830456320
神様🙏🏻かいくんとしばさんにいい席をお恵みください🙏🏻お願いします,63f7df76fda679592c5132bf,"神様🙏🏻かいくんとしばさんにいい席をお恵みください🙏🏻お願いします - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529416987830456320
神様🙏🏻かいくんとしばさんにいい席をお恵みください🙏🏻お願いします,64545cf5a05a75d2466364ee,"神様🙏🏻かいくんとしばさんにいい席をお恵みください🙏🏻お願いします - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529416987830456320
神様🙏🏻かいくんとしばさんにいい席をお恵みください🙏🏻お願いします,6097e36e99d6c893daf55676,"神様🙏🏻かいくんとしばさんにいい席をお恵みください🙏🏻お願いします - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1529416987830456320
神様🙏🏻かいくんとしばさんにいい席をお恵みください🙏🏻お願いします,615838a2d65d6be56cc96091,"神様🙏🏻かいくんとしばさんにいい席をお恵みください🙏🏻お願いします - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529416987830456320
私が中学生だった2005年頃、アメリカ長かった英語の先生はアマゾンで本買ってるって言ってたな。トレンディな先生だったな,5ea93de0276a6c000979c0f8,"私が中学生だった2005年頃、アメリカ長かった英語の先生はアマゾンで本買ってるって言ってたな。トレンディな先生だったな - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'学校', '日常'})",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1468777417317974016
私が中学生だった2005年頃、アメリカ長かった英語の先生はアマゾンで本買ってるって言ってたな。トレンディな先生だったな,63f7df76fda679592c5132bf,"私が中学生だった2005年頃、アメリカ長かった英語の先生はアマゾンで本買ってるって言ってたな。トレンディな先生だったな - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'学校', '教育関連'})",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1468777417317974016
私が中学生だった2005年頃、アメリカ長かった英語の先生はアマゾンで本買ってるって言ってたな。トレンディな先生だったな,5ec403bb09d0e02a060bd5e6,"私が中学生だった2005年頃、アメリカ長かった英語の先生はアマゾンで本買ってるって言ってたな。トレンディな先生だったな - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'学校', '日常'})",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1468777417317974016
私が中学生だった2005年頃、アメリカ長かった英語の先生はアマゾンで本買ってるって言ってたな。トレンディな先生だったな,5cf67b30c5cf0e00010c00fc,"私が中学生だった2005年頃、アメリカ長かった英語の先生はアマゾンで本買ってるって言ってたな。トレンディな先生だったな - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'学校'}),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1468777417317974016
私が中学生だった2005年頃、アメリカ長かった英語の先生はアマゾンで本買ってるって言ってたな。トレンディな先生だったな,62851102d56842a48361f9d4,"私が中学生だった2005年頃、アメリカ長かった英語の先生はアマゾンで本買ってるって言ってたな。トレンディな先生だったな - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'学校'}),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1468777417317974016
私だってけいさまからみたら正気じゃないんだよ,5f7d002d141e4e1c0e84e98e,"私だってけいさまからみたら正気じゃないんだよ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1478244802143866880
私だってけいさまからみたら正気じゃないんだよ,64622d2c6d50562c9b68e0c1,"私だってけいさまからみたら正気じゃないんだよ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1478244802143866880
私だってけいさまからみたら正気じゃないんだよ,5ad3fc75b02aca00012739b4,"私だってけいさまからみたら正気じゃないんだよ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'芸能'}),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478244802143866880
私だってけいさまからみたら正気じゃないんだよ,5fd17ccbc609c51771faccb7,"私だってけいさまからみたら正気じゃないんだよ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1478244802143866880
私だってけいさまからみたら正気じゃないんだよ,6508d68976f0b23afc2f508a,"私だってけいさまからみたら正気じゃないんだよ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'人間関係'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1478244802143866880
私だってけいさまからみたら正気じゃないんだよ,64ef68f6a71e079b1239a4f3,"私だってけいさまからみたら正気じゃないんだよ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478244802143866880
私のTシャツの袖を勝手にまくって口に入れてマズそうな顔するのやめい😂www,601bdf107baab35ea427ec7e,"私のTシャツの袖を勝手にまくって口に入れてマズそうな顔するのやめい😂www - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536166462695493632
私のTシャツの袖を勝手にまくって口に入れてマズそうな顔するのやめい😂www,64fc9dfe75e6c4bb034e5bc9,"私のTシャツの袖を勝手にまくって口に入れてマズそうな顔するのやめい😂www - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'ファッション', '人間関係'})",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1536166462695493632
私のTシャツの袖を勝手にまくって口に入れてマズそうな顔するのやめい😂www,5c7dd8e0665aaa001230a6c7,"私のTシャツの袖を勝手にまくって口に入れてマズそうな顔するのやめい😂www - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536166462695493632
私のTシャツの袖を勝手にまくって口に入れてマズそうな顔するのやめい😂www,5f7d002d141e4e1c0e84e98e,"私のTシャツの袖を勝手にまくって口に入れてマズそうな顔するのやめい😂www - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1536166462695493632
私のTシャツの袖を勝手にまくって口に入れてマズそうな顔するのやめい😂www,64ef68f6a71e079b1239a4f3,"私のTシャツの袖を勝手にまくって口に入れてマズそうな顔するのやめい😂www - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'その他', '日常'})",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1536166462695493632
"私の知り合いなら関係者外でも。。
飲茶食べたい人なら歓迎。。",650e52bbe4fc4b222efe2533,"私の知り合いなら関係者外でも。。
飲茶食べたい人なら歓迎。。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'料理', '人間関係'})",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1474243435255447552
"私の知り合いなら関係者外でも。。
飲茶食べたい人なら歓迎。。",64fc9dfe75e6c4bb034e5bc9,"私の知り合いなら関係者外でも。。
飲茶食べたい人なら歓迎。。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'料理', '人間関係'})",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1474243435255447552
"私の知り合いなら関係者外でも。。
飲茶食べたい人なら歓迎。。",60f01d9692d019017760b69a,"私の知り合いなら関係者外でも。。
飲茶食べたい人なら歓迎。。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'その他', '社会', '日常', '料理', '人間関係'})",0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1474243435255447552
"私の知り合いなら関係者外でも。。
飲茶食べたい人なら歓迎。。",6266d1937cec5e7a57883e76,"私の知り合いなら関係者外でも。。
飲茶食べたい人なら歓迎。。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'日常', '料理'})",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1474243435255447552
"私の知り合いなら関係者外でも。。
飲茶食べたい人なら歓迎。。",601bdf107baab35ea427ec7e,"私の知り合いなら関係者外でも。。
飲茶食べたい人なら歓迎。。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474243435255447552
"私はこの1年間若い力にチャンスを与え続ける分には、巨人がここからBクラスに転落してもそんな文句は言わない
私は3年後くらいの投手王国が見たい
これはキャッチャーも同様",603541012bb2d79bcd0a7d25,"私はこの1年間若い力にチャンスを与え続ける分には、巨人がここからBクラスに転落してもそんな文句は言わない
私は3年後くらいの投手王国が見たい
これはキャッチャーも同様 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'学校', 'スポーツ'})",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1522516268183523328
